,id,title,soup
3492,11583,The First Great Train Robbery,publichanging strongbox goldtheft seanconnery donaldsutherland lesley-annedown michaelcrichton thriller adventure drama
3493,18602,Morvern Callar,independentfilm womandirector samanthamorton kathleenmcdermott jameswilson lynneramsay drama
3494,27549,Beastmaster 2: Through the Portal of Time,basedonnovel timetravel sequel marcsinger kariwuhrer sarahdouglas sylviotabet action adventure fantasy
3495,59728,The 5th Quarter,americanfootball lossofbrother funeral aidanquinn andiemacdowell ryanmerriman rickbieber drama
3496,10930,The Flower of Evil,return suppressedpast bourgeoisie benoîtmagimel mélaniedoutey suzanneflon claudechabrol drama
3497,32395,The Greatest,womandirector piercebrosnan susansarandon careymulligan shanafeste drama
3498,58882,Snow Flower and the Secret Fan,fan duringcreditsstinger libingbing junji-hyun hughjackman waynewang drama history
3499,7547,Come Early Morning,bar motel one-nightstand ashleyjudd lauraprepon jeffreydonovan joeylaurenadams drama romance
3500,35944,Lucky Break, jamesnesbitt oliviawilliams timothyspall petercattaneo action comedy
3501,42222,Julia,friends playwright janefonda vanessaredgrave jasonrobards fredzinnemann drama
3502,13827,"Surfer, Dude",surfing sport matthewmcconaughey jeffreynordling willienelson s.r.bindler comedy
3503,44260,Lake of Fire, noamchomsky billbaird flipbenham tonykaye documentary
3504,9282,11:14,alcohol sex robbery henrythomas blakeheron barbarahershey gregmarcks crime drama thriller
3505,38940,Men of War,asia island mercenary dolphlundgren charlottelewis bdwong perrylang action thriller
3506,35689,Don McKay,independentfilm thomashadenchurch elisabethshue melissaleo jakegoldberger crime mystery thriller
3507,97614,Deadfall,partner murder ontherun ericbana oliviawilde charliehunnam stefanruzowitzky crime drama thriller
3508,37206,A Shine of Rainbows,orphan rainbow connienielsen aidanquinn johnbell vicsarin drama family
3509,58626,The Hit List, cubagoodingjr. colehauser jonathanlapaglia williamkaufman action thriller
3510,183894,Emma, romolagarai michaelgambon jonnyleemiller jimo'hanlon romance comedy drama
3511,837,Videodrome,suicide tvshow hallucination jameswoods sonjasmits deborahharry davidcronenberg horror mystery sciencefiction
3512,1555,The Spanish Apartment,paris barcelonaspain alcohol romainduris audreytautou kellyreilly cédricklapisch drama comedy romance
3513,244783,Song One,womandirector annehathaway johnnyflynn marysteenburgen katebarker-froyland drama
3514,16564,Winter in Wartime,netherlands worldwarii martijnlakemeier melodyklaver yorickvanwageningen martinkoolhoven drama history war
3515,168027,Freaky Deaky,bombsquad ex-fugitive freaky christianslater michaeljaiwhite crispinglover charlesmatthau comedy
3516,3482,The Train,paris france worldwarii burtlancaster paulscofield jeannemoreau johnfrankenheimer action drama thriller
3517,135595,Trade Of Innocents, dermotmulroney mirasorvino johnbillingsley christopherbessette drama thriller
3518,8982,The Protector,buddhism elephant sydney tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew action crime drama
3519,89861,Stiff Upper Lips,italy victorianengland youngwoman georginacates peterustinov prunellascales garysinyor comedy
3520,455,Bend It Like Beckham,londonengland tradition indianlead parmindernagra keiraknightley jonathanrhysmeyers gurinderchadha comedy drama romance
3521,57022,Sunshine State,independentfilm alanking angelabassett timothyhutton johnsayles drama
3522,14351,Crossover,streetgang blackpeople sport anthonymackie marcellothedford allenpayne prestona.whitmoreii action adventure drama
3523,147767,Khiladi 786, akshaykumar asinthottumkal himeshreshammiya ashishr.mohan action comedy
3524,10664,[REC]²,religionandsupernatural bloodsample occult manuelavelasco ferranterraza claudiasilva jaumebalagueró thriller horror
3525,55567,Standing Ovation, kaylajackson kaylaraparelli saldupree stewartraffill comedy music family
3526,9277,The Sting,chicago bet horserace paulnewman robertredford robertshaw georgeroyhill comedy crime drama
3527,9443,Chariots of Fire,underdog scotland jewry bencross iancharleson cherylcampbell hughhudson drama history
3528,16186,Diary of a Mad Black Woman, kimberlyelise steveharris tylerperry darrengrant comedy drama romance
3529,7863,Shine,letter jumping childprodigy geoffreyrush noahtaylor arminmueller-stahl scotthicks drama
3530,138697,Don Jon,pornography sex sexaddiction josephgordon-levitt scarlettjohansson juliannemoore josephgordon-levitt romance comedy drama
3531,11901,High Plains Drifter,gunslinger desperation outlaw clinteastwood vernabloom mariannahill clinteastwood western
3532,1548,Ghost World,highschoolfriends artclass recordcollector thorabirch scarlettjohansson stevebuscemi terryzwigoff comedy drama
3533,11889,Iris,basedonnovel newlove loveofone'slife judidench jimbroadbent katewinslet richardeyre drama romance
3534,33155,Galaxina,android harleydavidson cryogenics dorothystratten stephenmacht averyschreiber williamsachs comedy sciencefiction
3535,5528,The Chorus,penalty choir diary gérardjugnot françoisberléand kadmerad christophebarratier drama
3536,321,Mambo Italiano,gay fathersonrelationship sex lukekirby ginettereno paulsorvino émilegaudreault comedy romance
3537,4997,Wonderland,robbery junkie investigation valkilmer dylanmcdermott katebosworth jamescox crime drama mystery
3538,925,Do the Right Thing,blackpeople italo-american policebrutality dannyaiello ossiedavis rubydee spikelee drama
3539,27451,Harvard Man,gambling sex college sarahmichellegellar adriangrenier joeylaurenadams jamestoback drama
3540,73532,Le Havre,poverty policeman shoeshiner andréwilms katioutinen blondinmiguel akikaurismäki drama comedy
3541,979,Irreversible,paris prostitute rape monicabellucci vincentcassel albertdupontel gasparnoé drama thriller crime
3542,193722,R100,dominatrix bdsm naoomori maodaichi shinobuterajima hitoshimatsumoto comedy drama
3543,7913,Rang De Basanti,newdelhiindia students'movement warofindependence aamirkhan sohaalikhan alicepatten rakeyshomprakashmehra drama
3544,253253,Animals, daviddastmalchian kimshaw johnheard collinschiffli drama
3545,51995,Salvation Boulevard,pastor churchservice spirituality jenniferconnelly marisatomei piercebrosnan georgeratliff comedy thriller action
3546,13173,The Ten,independentfilm ventriloquistdummy multiplestorylines paulrudd adambrody jonhamm davidwain comedy
3547,22908,A Room for Romeo Brass,rejection friendship youth paddyconsidine andrewshim frankharper shanemeadows drama comedy foreign
3548,70670,Headhunters,deathoflover artthief artgallery akselhennie nikolajcoster-waldau synnøvemacodylund mortentyldum thriller crime
3549,84204,Grabbers,monster ireland drunk richardcoyle ruthbradley russelltovey jonwright sciencefiction comedy thriller
3550,25248,Saint Ralph,sport independentfilm adambutcher campbellscott michaelkanev michaelmcgowan comedy drama
3551,230266,Miss Julie,lovetriangle love irish jessicachastain colinfarrell samanthamorton livullmann drama
3552,16633,Somewhere in Time,timetravel playwright 1910s christopherreeve janeseymour christopherplummer jeannotszwarc sciencefiction drama fantasy
3553,63006,Dum Maaro Dum,goa drugbust raveparty abhishekbachchan bipashabasu deepikapadukone rohansippy drama action crime
3554,91586,Insidious: Chapter 2,hauntedhouse possession demon patrickwilson rosebyrne tysimpkins jameswan horror thriller
3555,215,Saw II,riddle serialkiller tobinbell shawneesmith donniewahlberg darrenlynnbousman horror
3556,333371,10 Cloverfield Lane,kidnapping bunker paranoia maryelizabethwinstead johngoodman johngallagherjr. dantrachtenberg thriller sciencefiction drama
3557,9012,Jackass: The Movie,disgust pain stunts johnnyknoxville bammargera steve-o jefftremaine documentary comedy
3558,345911,Lights Out,suicide darkness basement teresapalmer mariabello gabrielbateman davidf.sandberg horror thriller
3559,72571,Paranormal Activity 3,witch sistersisterrelationship sequel katiefeatherston spraguegrayden laurenbittner henryjoost horror
3560,242512,Ouija,deathofafriend swimmingpool ouija oliviacooke anacoto darenkagasoff stileswhite horror
3561,10072,A Nightmare on Elm Street 3: Dream Warriors,grouptherapy nightmare hypnosis robertenglund patriciaarquette heatherlangenkamp chuckrussell horror thriller
3562,211954,Instructions Not Included,bachelor vespa loretoperalta eugenioderbez jessicalindsey eugenioderbez comedy drama
3563,82990,Paranormal Activity 4,garage poltergeist webcam katiefeatherston kathrynnewton mattshively henryjoost horror
3564,29912,The Robe,crucifixion ancientrome richardburton jeansimmons victormature henrykoster drama
3565,11843,The Return of the Pink Panther,robbery diamant côted'azur petersellers christopherplummer herbertlom blakeedwards comedy
3566,11284,Freddy's Dead: The Final Nightmare,amnesia nightmare alternatedimension robertenglund lisazane shongreenblatt racheltalalay horror thriller comedy
3567,504,Monster,femalenudity prostitute rape charlizetheron christinaricci brucedern pattyjenkins crime drama
3568,173,"20,000 Leagues Under the Sea",diving ocean submarine kirkdouglas jamesmason paullukas richardfleischer adventure drama sciencefiction
3569,227348,Paranormal Activity: The Marked Ones,supernatural demon foundfootage andrewjacobs richardcabral carlospratts christopherb.landon horror thriller
3570,1955,The Elephant Man,exploitation biography hospital anthonyhopkins johnhurt annebancroft davidlynch drama history
3571,152532,Dallas Buyers Club,women aids biography matthewmcconaughey jennifergarner jaredleto jean-marcvallée drama history
3572,243940,The Lazarus Effect,terror experiment afterlife oliviawilde markduplass donaldglover davidgelb thriller horror
3573,77,Memento,individual insulin tattoo guypearce carrie-annemoss joepantoliano christophernolan mystery thriller
3574,157547,Oculus,hallucination supernatural mirror karengillan brentonthwaites kateesackhoff mikeflanagan horror
3575,2295,Clerks II,independentfilm aftercreditsstinger duringcreditsstinger briano'halloran jeffanderson jasonmewes kevinsmith comedy
3576,71,Billy Elliot,workers'quarter dancingclass strike jamiebell juliewalters jeanheywood stephendaldry drama comedy music
3577,147773,The Way Way Back,shyness beach bicycle liamjames stevecarell tonicollette natfaxon comedy drama
3578,16096,House Party 2, martinlawrence christophermartin christopherreid dougmchenry comedy
3579,24266,The Man from Snowy River,regret river horse tomburlinson terencedonovan kirkdouglas georget.miller family drama action
3580,16508,Doug's 1st Movie,journalism dance daydream thomasmchugh frednewman chrisphillips mauricejoyce animation family comedy
3581,2895,The Apostle,christianity coma jealousy robertduvall billybobthornton junecartercash robertduvall drama
3582,15660,Mommie Dearest,ax biography sociopath fayedunaway dianascarwid steveforrest frankperry drama
3583,59968,Our Idiot Brother,brothersisterrelationship sistersisterrelationship familyclan paulrudd elizabethbanks zooeydeschanel jesseperetz comedy drama
3584,323677,Race,olympicgames biography sport stephanjames jasonsudeikis caricevanhouten stephenhopkins action drama
3585,19848,The Players Club,stripclub stripper dominatrix lisarayemccoy dickanthonywilliams judyannelder icecube drama
3586,256274,"As Above, So Below",paris treasure catacombs perditaweeks benfeldman edwinhodge johnerickdowdle horror thriller
3587,235271,Addicted,infidelity obsession lie boriskodjoe brandongonzales cameronmills billewoodruff drama thriller
3588,45153,Eve's Bayou,sistersisterrelationship menstruation superstition jurneesmollett meagangood lynnwhitfield kasilemmons drama
3589,284293,Still Alice,mother professor illness juliannemoore alecbaldwin kristenstewart richardglatzer drama
3590,24973,The Egyptian,egypt jeansimmons victormature genetierney michaelcurtiz history drama
3591,21610,Nighthawks, sylvesterstallone rutgerhauer billydeewilliams brucemalmuth action crime thriller
3592,10283,Friday the 13th Part VIII: Jason Takes Manhattan,newyork boat mask kanehodder jensendaggett scottreeves robhedden horror thriller
3593,8346,My Big Fat Greek Wedding,usa parentskidsrelationship greece niavardalos johncorbett lainiekazan joelzwick comedy drama romance
3594,122081,Spring Breakers,femalenudity sex florida jamesfranco selenagomez vanessahudgens harmonykorine drama crime
3595,10987,Halloween: The Curse of Michael Myers,massmurder nudity halloween donaldpleasence paulrudd mariannehagan joechappelle horror thriller
3596,1391,Y Tu Mamá También,mexico sex beach gaelgarcíabernal diegoluna maribelverdú alfonsocuarón drama romance
3597,747,Shaun of the Dead,recordcollection flower cheese simonpegg nickfrost kateashfield edgarwright horror comedy
3598,14745,The Haunting of Molly Hartley, haleybennett jakeweber chacecrawford mickeyliddell drama horror
3599,26748,Lone Star,sheriff familysecrets neo-western chriscooper matthewmcconaughey elizabethpeña johnsayles drama mystery romance
3600,11357,Halloween 4: The Return of Michael Myers,sheriff scissors ambulance donaldpleasence elliecornell danielleharris dwighth.little horror thriller
3601,24913,April Fool's Day,island party murder deborahforeman thomasf.wilson lloydberry fredwalton horror mystery
3602,13776,Diner,diner baltimoremaryland fakeaccident steveguttenberg danielstern mickeyrourke barrylevinson comedy drama
3603,14854,Lone Wolf McQuade,martialarts kungfu texas chucknorris davidcarradine barbaracarrera stevecarver action crime drama
3604,50357,Apollo 18,moon nasa infection ryanrobbins warrenchristie lloydowen gonzalolópez-gallego horror thriller sciencefiction
3605,13090,Sunshine Cleaning,suicide singleparent sistersisterrelationship amyadams emilyblunt alanarkin christinejeffs comedy drama
3606,192141,No Escape,hotel revolution raceagainsttime owenwilson lakebell piercebrosnan johnerickdowdle action thriller
3607,16441,The Beastmaster,swordfight animal marcsinger tanyaroberts riptorn doncoscarelli action fantasy
3608,29996,Solomon and Sheba,israel egypt religionandsupernatural yulbrynner ginalollobrigida georgesanders kingvidor drama history romance
3609,351819,Fifty Shades of Black,sex black parody marlonwayans kalihawk fredwillard michaeltiddes romance comedy
3610,14834,Not Easily Broken, morrischestnut tarajip.henson maevequinlan billduke drama romance
3611,22649,A Farewell to Arms,italy nurse loveletter helenhayes garycooper adolphemenjou frankborzage drama romance war
3612,378200,The Perfect Match,bet match playboy terrencejenkins paulapatton kalihawk billewoodruff comedy romance
3613,20455,Digimon: The Movie,videogame monster lossofenergy larajillmiller joshuaseth bobpapenbrook mamoruhosoda fantasy animation sciencefiction
3614,13193,Saved!,christianity gay comingout jenamalone mandymoore macaulayculkin briandannelly comedy drama
3615,11042,The Barbarian Invasions,fathersonrelationship socialism yuppie rémygirard stéphanerousseau marie-joséecroze denysarcand comedy crime drama
3616,10786,Robin and Marian,england crusade robinhood seanconnery audreyhepburn robertshaw richardlester action adventure drama
3617,12484,The Forsaken,vampire fullmoon poster kerrsmith brendanfehr izabellamiko j.s.cardone action adventure horror
3618,17339,Force 10 from Navarone,gun traitor nazis harrisonford robertshaw barbarabach guyhamilton action adventure war
3619,11959,UHF,"loser tvstation gameshow ""weirdal""yankovic victoriajackson michaelrichards jaylevey comedy"
3620,9900,Grandma's Boy,videogame grandmothergrandsonrelationship manchild lindacardellini allencovert peterdante nicholausgoossen comedy
3621,14662,Slums of Beverly Hills,sex independentfilm moving natashalyonne alanarkin marisatomei tamarajenkins comedy drama
3622,335,Once Upon a Time in the West,showdown bounty bountyhunter henryfonda claudiacardinale jasonrobards sergioleone western
3623,15745,Made, vincevaughn jonfavreau seancombs jonfavreau action comedy thriller
3624,17431,Moon,moon artificialintelligence clone samrockwell kevinspacey dominiquemcelligott duncanjones sciencefiction drama
3625,21014,Keeping Up with the Steins,barmitvah party independentfilm darylsabara jamigertz jeremypiven scottmarshall comedy
3626,78394,Sea Rex 3D: Journey to a Prehistoric World,prehistoric dinosaur imax guillaumedenaiffe norbertferrer chloehollings ronanchapalain documentary
3627,10217,The Sweet Hereafter,canada suffering village ianholm caerthanbanks sarahpolley atomegoyan drama
3628,46332,Of Gods and Men,monk sunrise medicine lambertwilson michaellonsdale olivierrabourdin xavierbeauvois drama history
3629,13996,Bottle Shock,winegarden wine winzer alanrickman chrispine billpullman randallmiller comedy drama
3630,3028,Jekyll and Hyde ... Together Again,doublelife musical jekyllandhyde markblankfield bessarmstrong kristaerrickson jerrybelson comedy horror sciencefiction
3631,1024,Heavenly Creatures,mother sex secret melanielynskey katewinslet sarahpeirse peterjackson drama fantasy
3632,343795,90 Minutes in Heaven,hospital church katebosworth haydenchristensen hudsonmeek michaelpolish drama
3633,45658,Everything Must Go,alcohol arizona beer rebeccahall willferrell glennhowerton danrush comedy drama romance
3634,16148,Zero Effect,detective blackmail independentfilm billpullman benstiller ryano'neal jakekasdan comedy crime mystery
3635,4553,The Machinist,factory insomnia postit christianbale jenniferjasonleigh aitanasánchez-gijón bradanderson thriller drama
3636,36351,Light Sleeper,suicide drugdealer redemption willemdafoe susansarandon danadelany paulschrader drama crime
3637,245916,Kill the Messenger,biography jeremyrenner maryelizabethwinstead michaelsheen michaelcuesta thriller crime drama
3638,27585,Rabbit Hole,lossofson trauma toy nicolekidman aaroneckhart diannewiest johncameronmitchell drama
3639,1415,Party Monster,newyork hotel basedonnovel sethgreen macaulayculkin chloësevigny fentonbailey comedy drama crime
3640,313922,Green Room,skinhead heroin music antonyelchin imogenpoots aliashawkat jeremysaulnier horror crime thriller
3641,14474,The Oh in Ohio,sex adultery depression parkerposey dannydevito paulrudd billykent comedy drama romance
3642,199933,Atlas Shrugged Part III: Who is John Galt?,trilogy aynrand ericallankramer robmorrow stephentobolowsky jamesmanera drama sciencefiction mystery
3643,13685,Bottle Rocket,brotherbrotherrelationship robbery burglar lukewilson owenwilson lumicavazos wesanderson comedy crime drama
3644,8744,Albino Alligator,brotherbrotherrelationship bar gun mattdillon fayedunaway garysinise kevinspacey crime drama thriller
3645,38428,"Gandhi, My Father",biography mahatmagandhi tragedy darshanjariwala akshayekhanna bhumikachawla ferozabbaskhan drama foreign history
3646,8847,Standard Operating Procedure,prison prisoner jailguard javaldavis kendavis tonydiaz errolmorris documentary
3647,39269,Out of the Blue,punk independentfilm comingofage dennishopper raymondburr sharonfarrell dennishopper drama
3648,46838,Tucker and Dale vs Evil,cabin chainsaw hillbilly alantudyk tylerlabine katrinabowden elicraig comedy horror
3649,51384,"Lovely, Still",independentfilm martinlandau ellenburstyn adamscott nicholasfackler drama romance
3650,56930,Tycoon,mountains engineer railroad johnwayne laraineday cedrichardwicke richardwallace action drama romance
3651,41730,Desert Blue,bomb fire fbi caseyaffleck katehudson brendansextoniii morganj.freeman comedy drama
3652,18442,Decoys, kimpoirier stefanievonpfetten eliastoufexis matthewhastings horror sciencefiction thriller
3653,298312,The Visit,rapmusic pennsylvania brothersisterrelationship oliviadejonge edoxenbould kathrynhahn m.nightshyamalan horror thriller
3654,11600,Redacted,iraq iraqwar izzydiaz robdevaney tyjones briandepalma drama war
3655,71547,Fascination,beach murder jacquelinebisset adamgarcia jamesnaughton klausmenzel romance thriller
3656,57876,Area 51,foundfootage area51 reidwarner darrinbragg benrovner orenpeli horror thriller sciencefiction
3657,77495,Sleep Tight,barcelonaspain blackmail concierge luistosar martaetura albertosanjuan jaumebalagueró thriller
3658,13849,The Cottage,ransom hostage hostagedrama andyserkis reeceshearsmith jenniferellison paulandrewwilliams horror comedy crime
3659,14849,Dead Like Me: Life After Death,suicide lifeanddeath coma ellenmuth jasmineguy callumblue stephenherek drama fantasy comedy
3660,12486,Farce of the Penguins,penguin balzen antarctic samuell.jackson jimbelushi whoopigoldberg bobsaget comedy documentary
3661,19615,Flying By, billyraycyrus heatherlocklear ahnaisechristmas  drama
3662,244403,Rudderless,fathersonrelationship rockband grievingfather billycrudup antonyelchin felicityhuffman williamh.macy music drama comedy
3663,292481,Henry & Me,baseball surrealism children richardgere luisguzmán chazzpalminteri barrettesposito family animation
3664,340816,Christmas Eve,photographer surgeon orchestra patrickstewart cherylhines garycole mitchdavis romance comedy
3665,78814,We Have Your Husband, teripolo esaimorales nicholasgonzalez ericbross tvmovie crime drama
3666,297596,Dying of the Light,cia retirement espionage nicolascage antonyelchin alexanderkarim paulschrader thriller drama
3667,299552,Born Of War,gun oil secretservice jamesfrain sofiablack-d'elia lydialeonard vickyjewson action thriller war
3668,11935,Capricorn One,helicopter nasa texas elliottgould jamesbrolin brendavaccaro peterhyams drama action thriller
3669,113406,Should've Been Romeo, paulben-victor edasner jordennthompson marciabennett comedy drama
3670,447027,Running Forever,   family
3671,290825,Yoga Hosers,canada nazis sequel lily-rosedepp harleyquinnsmith justinlong kevinsmith comedy fantasy horror
3672,361159,Navy Seals vs. Zombies,louisiana navyseal zombie edquinn michaeldudikoff rickfox stantonbarrett horror action
3673,12555,I Served the King of England,expensiverestaurant luxury adolfhitler ivanbarnev oldřichkaiser juliajentsch jiřímenzel comedy drama
3674,31175,Soul Kitchen, adambousdoukos birolünel moritzbleibtreu fatihakin drama comedy
3675,12498,Sling Blade,independentfilm repairshop southern billybobthornton dwightyoakam j.t.walsh billybobthornton drama
3676,77949,The Awakening,suicide england classroom rebeccahall dominicwest imeldastaunton nickmurphy horror thriller
3677,1690,Hostel,bathroom sex amsterdam jayhernandez derekrichardson eythorgudjonsson eliroth horror
3678,8435,A Cock and Bull Story,adaptation filminafilm stevecoogan robbrydon keeleyhawes michaelwinterbottom comedy drama
3679,64720,Take Shelter,shelter endoftheworld sanity michaelshannon jessicachastain katymixon jeffnichols thriller drama
3680,49365,Lady in White,smalltown boy murder lukashaas lencariou alexrocco franklaloggia horror thriller
3681,11404,Driving Lessons,auto autoritianeducation independentfilm lauralinney rupertgrint juliewalters jeremybrock drama comedy
3682,300706,Let's Kill Ward's Wife,wifemurder murderplot patrickwilson scottfoley amyacker scottfoley comedy
3683,16337,The Texas Chainsaw Massacre 2,hammer gore slasher dennishopper carolinewilliams jimsiedow tobehooper horror
3684,11577,Pat Garrett & Billy the Kid,sheriff aging billythekid jamescoburn kriskristofferson richardjaeckel sampeckinpah western
3685,77987,Only God Forgives,bangkok suicidal arthouse ryangosling kristinscottthomas gordonbrown nicolaswindingrefn drama thriller crime
3686,40185,Camping Sauvage, denislavant isildlebesco pascalbongard christopheali drama romance
3687,68202,Without Men,womandirector evalongoria christianslater oscarnunez gabrielatagliavini comedy romance
3688,8981,Dear Frankie,scotland fathersonrelationship singleparent gerardbutler emilymortimer jackmcelhone shonaauerbach drama family
3689,10914,All Hat,indianterritory horse ranch rachaelleighcook lukekirby keithcarradine leonardfarlinger action comedy drama
3690,50848,The Names of Love,femalenudity political votingresults jacquesgamblin saraforestier zinedinesoualem michelleclerc drama comedy romance
3691,166624,Treading Water,fish boy parenting douglassmith zoëkravitz ariadnagil analeinecalymayor drama comedy
3692,10822,Savage Grace,mother sex adultery juliannemoore stephendillane eddieredmayne tomkalin drama
3693,10844,Out of the Blue,newzealand gunrampage police karlurban tandiwright simonferry robertsarkies drama
3694,9336,Police Academy,trainer recruit shenanigan steveguttenberg kimcattrall g.w.bailey hughwilson comedy crime
3695,5689,The Blue Lagoon,sexualidentity shipwreck lovers brookeshields christopheratkins leomckern randalkleiser romance adventure drama
3696,712,Four Weddings and a Funeral,upperclass loveatfirstsight weddingvows hughgrant andiemacdowell jamesfleet mikenewell comedy drama romance
3697,13342,Fast Times at Ridgemont High,sex basedonnovel nudity seanpenn jenniferjasonleigh judgereinhold amyheckerling comedy
3698,10339,Moby Dick,basedonnovel captain boat gregorypeck richardbasehart leogenn johnhuston adventure drama
3699,1429,25th Hour,prison prisoner dream edwardnorton philipseymourhoffman barrypepper spikelee crime drama
3700,9303,Bound,prison women'sprison suspense jennifertilly ginagershon joepantoliano lillywachowski crime drama romance
3701,641,Requiem for a Dream,drugaddiction junkie heroin ellenburstyn jaredleto jenniferconnelly darrenaronofsky crime drama
3702,27686,State Fair,statefair jeannecrain danaandrews dickhaymes walterlang music romance
3703,65749,Tango,dancer tango musical miguelángelsolá cecilianarova míamaestro carlossaura drama foreign romance
3704,6106,Salvador,civilwar dictator journalist jameswoods jimbelushi michaelmurphy oliverstone drama
3705,252680,Moms' Night Out,wifehusbandrelationship stress children sarahdrew seanastin patriciaheaton jonerwin comedy
3706,141,Donnie Darko,parentskidsrelationship airplane timetravel jakegyllenhaal jenamalone patrickswayze richardkelly fantasy drama mystery
3707,66607,Saving Private Perez, joaquíncosio gerardotaracena jaimecamil betogómez action comedy foreign
3708,17139,Character,lawandethics jandecleir fedjavanhuêt bettyschuurman mikevandiem drama foreign history
3709,12079,Spun,independentfilm speedfreak junkycop jasonschwartzman mickeyrourke brittanymurphy jonasåkerlund comedy crime drama
3710,39800,Life During Wartime,darkcomedy independentfilm allysheedy paulreubens shirleyhenderson toddsolondz comedy drama
3711,4550,Sympathy for Lady Vengeance,independentfilm choimin-sik leeyoung-ae kwonyea-young parkchan-wook drama thriller
3712,62116,Mozart's Sister,royalcourt overbearingfather harpsichord marieféret marcbarbé delphinechuillot renéféret drama
3713,9991,Mean Machine,prison sport amateursoccer vinniejones davidkelly davidhemmings barryskolnick comedy drama
3714,13807,Exiled, anthonywong francisng simonyam johnnieto action crime thriller
3715,68818,Blackthorn,robbery miner treachery samshepard magalysolier eduardonoriega mateogil adventure action western
3716,12093,Lilya 4-ever,suicide sex sweden oksanaakinshina artyombogucharsky lyubovagapova lukasmoodysson crime drama
3717,36419,After.Life,wheelchair nightmare funeral liamneeson justinlong christinaricci agnieszkawojtowicz-vosloo drama horror mystery
3718,281730,Fugly, jimmyshergill mohitmarwah kiaraadvani kabirsadanand comedy drama thriller
3719,510,One Flew Over the Cuckoo's Nest,individual rebel self-destruction jacknicholson louisefletcher dannydevito milošforman drama
3720,362105,R.L. Stine's Monsterville: The Cabinet of Souls, dovecameron katherinemcnamara ryanmccartan peterdeluise comedy horror
3721,10970,Silent Movie,screenplay stuntman slapstick melbrooks martyfeldman domdeluise melbrooks comedy
3722,375290,Airlift,evacuation war basedontruestory akshaykumar nimratkaur ferynawazheir rajamenon thriller action drama
3723,17663,Anne of Green Gables,basedonnovel brothersisterrelationship canada meganfollows colleendewhurst richardfarnsworth kevinsullivan drama family
3724,270938,Falcon Rising,yakuza marine fighting michaeljaiwhite nealmcdonough lateefcrowder erniebarbarash adventure action
3725,116613,The Sweeney,british basedontvseries raywinstone bendrew hayleyatwell nicklove action drama crime
3726,11826,Sexy Beast,spain sex nudity raywinstone benkingsley ianmcshane jonathanglazer crime drama thriller
3727,29920,Easy Money,consignment joelkinnaman matiasvarela dragomirmrsic danielespinosa drama thriller crime
3728,1088,Whale Rider,ocean lossofmother tradition keishacastle-hughes rawiriparatene vickyhaughton nikicaro drama family
3729,26379,Paa, amitabhbachchan abhishekbachchan vidyabalan  drama family foreign
3730,34069,Cargo,spacecolony spacetravel simulatedreality martinrapold anna-katharinaschwabroh regulagrauwiller ivanengler thriller mystery sciencefiction
3731,10947,High School Musical,becominganadult musical music zacefron vanessahudgens ashleytisdale kennyortega comedy drama family
3732,47452,Love and Death on Long Island,obsession love obsessivelove johnhurt jasonpriestley sheilahancock richardkwietniowski drama romance foreign
3733,3040,Night Watch,witch subway fight konstantinkhabenskiy vladimirmenshov galinatyunina timurbekmambetov fantasy action thriller
3734,11386,The Crying Game,transvestism gay hostage stephenrea jayedavidson mirandarichardson neiljordan romance crime drama
3735,10246,Porky's,malenudity femalenudity sex danmonahan markherrier wyattknight bobclark comedy
3736,29426,Survival of the Dead,zombie alanvansprang kennethwelsh kathleenmunroe georgea.romero horror sciencefiction
3737,10331,Night of the Living Dead,brothersisterrelationship cemetery gun duanejones juditho'dea karlhardman georgea.romero horror
3738,153,Lost in Translation,upperclass hotelroom agedifference billmurray scarlettjohansson annafaris sofiacoppola drama
3739,703,Annie Hall,narration neurosis comedian woodyallen dianekeaton tonyroberts woodyallen comedy drama romance
3740,27191,The Greatest Show on Earth,circus travellingcircus bettyhutton cornelwilde charltonheston cecilb.demille action drama romance
3741,1365,Monster's Ball,southernusa waitress parentskidsrelationship halleberry billybobthornton heathledger marcforster drama romance
3742,287424,Maggie,post-apocalyptic dystopia zombie arnoldschwarzenegger abigailbreslin joelyrichardson henryhobson horror
3743,451,Leaving Las Vegas,individual prostitute alcohol nicolascage elisabethshue juliansands mikefiggis drama romance
3744,165864,Hansel and Gretel Get Baked,witch marijuana succubus mollyc.quinn michaelwelch laraflynnboyle duanejourney horror comedy
3745,987,The Front Page,chicago journalist newspaper jacklemmon waltermatthau susansarandon billywilder romance drama comedy
3746,241251,The Boy Next Door,malenudity femalenudity sex jenniferlopez ryanguzman iannelson robcohen thriller
3747,40494,Trapeze,circus trapezeartist burtlancaster tonycurtis ginalollobrigida carolreed drama
3748,39781,The Kids Are All Right,lesbianrelationship lesbian dinner juliannemoore annettebening markruffalo lisacholodenko comedy drama
3749,8337,They Live,dystopia socialcommentary alieninvasion roddypiper keithdavid megfoster johncarpenter action horror sciencefiction
3750,5925,The Great Escape,basedonnovel optimism switzerland stevemcqueen jamesgarner richardattenborough johnsturges adventure drama history
3751,8357,What the #$*! Do We (K)now!?,alternatedimension newage parallelworld marleematlin elainehendrix robertblanche williamarntz documentary
